,p_val,avg_logFC,pct.1,pct.2,p_val_adj
TMED10,2.00654317976564e-05,0.115704507678925,0.857,0.836,0.292694453632413
CDKN1A,2.01087226517248e-05,0.117693311529071,0.226,0.131,0.293325937320709
REL,2.03466568161563e-05,0.175820120549902,0.386,0.275,0.296796682977272
MORN2,2.04075389439646e-05,0.105854049602158,0.342,0.232,0.297684770575612
TNPO1,2.05459388986496e-05,0.103808712828671,0.436,0.315,0.299703610714602
KARS1,2.05731954559658e-05,0.0975771230863688,0.299,0.19,0.300101202116173
WRAP73,2.05777144681393e-05,0.0649599569169024,0.158,0.078,0.300167120946749
UBB,2.05966348975697e-05,0.111276726224852,1,1,0.30044311325085
NSA2,2.06918888310004e-05,-0.139804647092871,0.891,0.957,0.301832582377803
SLC43A2,2.07089763546545e-05,0.0803910417501337,0.129,0.058,0.302081838085346
CREB3L2,2.07607253392804e-05,0.134375495806085,0.471,0.349,0.302836700524084
SEC13,2.07781464388658e-05,0.11339041163819,0.395,0.278,0.303090822103736
PFDN2,2.1101842579719e-05,0.131396811189047,0.635,0.553,0.307812577710362
TGDS,2.11350502507645e-05,0.0680463825491848,0.129,0.058,0.308296978007901
CSNK1D,2.12202114056375e-05,0.111501829312785,0.36,0.247,0.309539223774034
CD40,2.12455771709498e-05,0.109805504984867,0.323,0.215,0.309909234192645
UBXN8,2.13449094924159e-05,0.0649311152322355,0.123,0.053,0.311358194765871
ZNF331,2.14157778839021e-05,0.190770803935528,0.337,0.233,0.312391951992481
LSM4,2.15282207661938e-05,0.137546721900279,0.446,0.321,0.314032156316468
PSPC1,2.16373444961595e-05,0.0855689734579722,0.289,0.18,0.315623944165478
MAP2K3,2.18677120680651e-05,0.0800755409100326,0.226,0.131,0.318984315936865
PPP1CA,2.19848752990469e-05,0.112037017979559,0.496,0.373,0.320693375987197
BNIP1,2.21121344962307e-05,0.0728452632580166,0.119,0.051,0.322549705896517
AMPD2,2.2325157004005e-05,0.0831889124326338,0.181,0.096,0.325657065217421
EVI2B,2.24760881923054e-05,0.0697948063748477,0.068,0.018,0.327858698461159
PPP1R7,2.2605179783942e-05,0.114706005349336,0.479,0.361,0.329741757508362
ELP5,2.28509129198072e-05,0.101147269570447,0.365,0.252,0.333326266761228
CNDP2,2.29283009163219e-05,0.108221610930261,0.282,0.179,0.334455125466388
COPRS,2.29453495727822e-05,0.10164030953919,0.509,0.377,0.334703814218174
TMEM220,2.2977520560174e-05,0.0843951283028383,0.206,0.116,0.335173092411258
MEA1,2.30016487064604e-05,0.0904761521153138,0.4,0.278,0.335525049681138
C21orf91,2.30855293958165e-05,0.0733208937216663,0.177,0.093,0.336748617296776
CD99,2.32136504009128e-05,-0.146344748672334,0.967,0.987,0.338617518398116
NECTIN2,2.32709380311074e-05,0.112344213882544,0.441,0.323,0.339453173059764
THUMPD3,2.33144282780655e-05,0.0963804986835983,0.338,0.227,0.340087565292142
SS18L2,2.34332967695107e-05,0.0909805179556387,0.352,0.238,0.341821499976852
UBE2K,2.34930695568934e-05,0.0979548354132269,0.469,0.339,0.342693405626405
CALM1,2.36933053857501e-05,0.140878389747664,0.988,0.992,0.345614245661936
IRF7,2.37009666984422e-05,0.0913910789026086,0.231,0.136,0.345726001230176
EHD4,2.3754930589527e-05,0.0756552460336503,0.136,0.063,0.34651317250943
COA3,2.37619422233755e-05,0.105335430682471,0.519,0.394,0.346615451212379
POGLUT1,2.38134246820869e-05,0.0996946325371488,0.229,0.136,0.347366425837601
TSPYL4,2.39276127051446e-05,0.099512791211388,0.282,0.177,0.349032086529945
TMED5,2.40802313784376e-05,0.0941443139292497,0.325,0.212,0.35125833511727
ZBTB8OS,2.41015363855099e-05,0.0926825876944636,0.38,0.26,0.351569111255433
UNC50,2.43879007699582e-05,0.0973918996422504,0.433,0.308,0.35574630853138
ARL14EP,2.44121646928363e-05,0.101421531361335,0.454,0.333,0.356100246374403
COL27A1,2.44751332099349e-05,0.145812141203209,0.438,0.325,0.35701876813332
RARS1,2.46969413547801e-05,0.0892208338767433,0.295,0.189,0.360254283542177
NAT10,2.48574644641081e-05,0.0818164290447066,0.158,0.079,0.362595834137945
EIF5A,2.48920638473709e-05,0.120486946563015,0.778,0.707,0.363100535341599
IRF1,2.5127257242505e-05,0.278860694872783,0.685,0.639,0.366531301396421
NXT1,2.52523140311415e-05,0.0992310481591863,0.264,0.166,0.368355504772261
TUBB6,2.53458466885356e-05,0.142883430053953,0.42,0.308,0.369719865645668
EIF4EBP1,2.55113879234925e-05,0.119884975692265,0.303,0.204,0.372134615639986
ADAMTS9,2.55365057674389e-05,0.102019711372124,0.167,0.086,0.372501009629631
EEF1B2,2.55828134279636e-05,0.105684005533027,0.993,0.998,0.373176499473705
AQP3,2.58501303233441e-05,0.283430636973244,0.167,0.088,0.37707585102662
USP7,2.58580716121083e-05,0.0984357640934809,0.439,0.316,0.377191690605824
ZFAND2A,2.58747772595489e-05,0.123017858211897,0.277,0.175,0.37743537588504
FAF1,2.58838492238979e-05,0.0906340376149316,0.257,0.159,0.377567708628999
TFB2M,2.60568086217987e-05,0.0632843121377421,0.131,0.06,0.380090667366177
ODF2,2.61132596823209e-05,0.0624572002345935,0.167,0.084,0.380914118986015
NFKBID,2.61510176674751e-05,0.0580983121125813,0.073,0.022,0.381464894715459
TUBB,2.63367393162221e-05,0.229710628021052,0.894,0.879,0.384174016405732
CREM,2.63863938455152e-05,0.092841624622482,0.35,0.233,0.38489832702453
EAF2,2.66991416650059e-05,0.0455511947648548,0.076,0.023,0.389460379467441
SRFBP1,2.67622253077461e-05,0.0765846082143955,0.337,0.22,0.390380580564092
ACOT9,2.68006592057112e-05,0.0917858222699567,0.33,0.219,0.390941215833709
GCA,2.68799660186599e-05,0.114293516000083,0.174,0.093,0.392098064314192
ZNF24,2.69922746627755e-05,0.079215235553504,0.434,0.303,0.393736310505906
MYL12A,2.70691061735859e-05,0.190132423575962,0.95,0.947,0.394857051754098
EMILIN2,2.72304493781876e-05,0.085271141248763,0.199,0.111,0.397210565079622
C17orf67,2.74312274538781e-05,0.0764044277154441,0.169,0.088,0.40013931486972
ELP2,2.74393438043778e-05,0.0987974263181082,0.35,0.238,0.400257708074459
LEO1,2.74690941377077e-05,0.079287162475782,0.381,0.255,0.400691676186743
TAB2,2.76535553288643e-05,0.0998391315406246,0.272,0.172,0.403382411582144
PSMA2,2.76900334335588e-05,0.139834653510608,0.7,0.647,0.403914517695323
CISD2,2.76992488935937e-05,0.11306686058071,0.418,0.303,0.404048943610852
COG3,2.78071707444643e-05,0.0779403059572602,0.153,0.076,0.4056231996495
CDKN1C,2.78111524489675e-05,-0.127795392576195,0.524,0.656,0.405681280773089
SPOCK2,2.7870833964877e-05,0.0632148942070628,0.073,0.022,0.406551855045661
MRPL3,2.81471826273612e-05,0.12256679821327,0.456,0.341,0.410582952985318
GRPEL1,2.83329528439214e-05,0.10330693746892,0.279,0.179,0.413292783134282
POLD2,2.85269673147335e-05,0.0926855379342445,0.32,0.212,0.416122872220017
SNX2,2.85388930567934e-05,0.100364417960451,0.484,0.361,0.416296833019445
GTF3C6,2.8565055332907e-05,0.11011949686346,0.589,0.492,0.416678462141114
TMC4,2.86854327597855e-05,0.0450372968378547,0.048,0.008,0.418434407666991
EIF4A1,2.8823782020543e-05,0.128552669416754,0.746,0.702,0.420452508333661
POLR2G,2.8869369377508e-05,0.0940943274832563,0.481,0.351,0.42111749110971
PRKX,2.88760596532964e-05,0.0758750267373496,0.133,0.061,0.421215082162634
SEC14L1,2.90531379262394e-05,0.100911959302971,0.355,0.243,0.423798122930054
GLRX2,2.91422661806574e-05,0.0880145697398404,0.308,0.197,0.42509823677725
SLC1A4,2.93570918455244e-05,0.0795406580244729,0.123,0.055,0.428231898750665
TAOK3,2.94472365421737e-05,0.107132189189416,0.415,0.295,0.429546839440688
MT-CO3,2.95753013104966e-05,0.124409046490581,1,1,0.431414920216214
RTRAF,2.9625784065549e-05,0.0961317092202045,0.849,0.81,0.432151312164163
ZCCHC8,2.99852161911464e-05,0.0761525702654287,0.272,0.167,0.437394348580253
NUP160,3.00651892674833e-05,0.0550577779347446,0.216,0.123,0.43856091584478
NOM1,3.01860952992842e-05,0.0629734251962418,0.182,0.096,0.440324572130659
AIG1,3.02928782060523e-05,0.10598205210817,0.308,0.202,0.441882214391684
KMT2B,3.03554099220223e-05,0.0797516896051728,0.297,0.19,0.44279436453254
BMS1,3.07071980238979e-05,0.0838950994446016,0.315,0.207,0.447925897574599
KDM2A,3.07385194862563e-05,0.0985244094605607,0.428,0.31,0.448382783746021
IQCB1,3.07438115618686e-05,0.0745755911591842,0.164,0.084,0.448459979252977
ACP1,3.08983044741303e-05,0.076055291261489,0.531,0.392,0.450713567364139
METTL1,3.08988950003131e-05,0.0714700490784705,0.139,0.066,0.450722181369567
CCM2,3.11605584921397e-05,0.0849851327809629,0.295,0.189,0.454539066724841
SRSF5,3.14045889024501e-05,0.117245959989013,0.818,0.798,0.45809873832004
APIP,3.19152193753007e-05,0.0861009826920135,0.257,0.159,0.465547305027511
FADS3,3.20004885458846e-05,0.0996895594465967,0.3,0.195,0.466791126418818
TMEM41A,3.21226830977433e-05,0.0618365653817544,0.154,0.076,0.468573578346782
MARS1,3.2241885056046e-05,0.0766200396810846,0.172,0.091,0.470312377312543
GLYR1,3.22490365199916e-05,0.0756703615064154,0.294,0.187,0.470416695717118
PTPRK,3.24013099575466e-05,0.0921473543860044,0.353,0.235,0.472637908350732
MT-ATP6,3.25150817725792e-05,0.107636024983088,1,1,0.474297497816613
TSSC4,3.25948510171532e-05,0.0816041476980459,0.36,0.243,0.475461091787213
PRKRA,3.26348304908447e-05,0.0919796395009154,0.371,0.255,0.476044272369952
CCDC80,3.27344514240529e-05,-0.145455883923005,0.965,0.983,0.47749744292266
PRELID3B,3.28102907149974e-05,0.0748435502093918,0.217,0.124,0.478603710659666
PTGIR,3.28137542797174e-05,0.113171382439834,0.257,0.162,0.478654233678238
TOR3A,3.30719136815365e-05,0.0880712563069428,0.224,0.131,0.482420004872573
AUP1,3.30881594198066e-05,0.108395876835577,0.438,0.32,0.482656981456719
CNOT1,3.31124259373838e-05,0.0919796395009154,0.347,0.237,0.483010957148618
SELENOI,3.35912024469547e-05,0.0703338670038489,0.108,0.045,0.489994870093729
JMJD6,3.39629738197426e-05,0.0892550605256155,0.24,0.146,0.495417899108585
CMSS1,3.40492279177624e-05,0.112669530296802,0.27,0.172,0.496676087636401
PM20D2,3.41114355934319e-05,0.0813515800699912,0.169,0.089,0.497583511001392
PPIP5K2,3.41256981493314e-05,0.0948030478135379,0.355,0.242,0.497791558904297
NDUFS1,3.41551196898517e-05,0.0996218149043269,0.4,0.275,0.498220730915866
WDR70,3.41927357252348e-05,0.095031071985088,0.237,0.144,0.498769436024
CH25H,3.41961803189344e-05,0.134905548405291,0.333,0.225,0.498819682312296
PML,3.44782957082342e-05,0.0766200396810847,0.378,0.255,0.502934899496012
PPP1R35,3.45056496619842e-05,0.0888853685420404,0.325,0.215,0.503333911619364
MKLN1,3.46285890488977e-05,0.0862143892356927,0.444,0.318,0.50512722845627
C1QBP,3.46311477211969e-05,0.129797545197276,0.741,0.697,0.505164551809099
FAIM,3.47297555818952e-05,0.0910021015434793,0.302,0.197,0.506602944673105
PTRH2,3.47995929322273e-05,0.0960537601876968,0.217,0.127,0.507621662102399
FDPS,3.49196173081242e-05,0.196099918533929,0.549,0.457,0.509372457673608
UBALD2,3.49410442722495e-05,0.112619772414126,0.348,0.237,0.509685012799304
CINP,3.49424364932269e-05,0.0886683781972594,0.29,0.185,0.509705321126701
DUSP2,3.51608488007121e-05,0.259986861646883,0.149,0.076,0.512891301455987
TPRKB,3.52748217169496e-05,0.114985686514633,0.393,0.281,0.514553824385144
WIPI1,3.53554590053733e-05,0.0798408813636003,0.322,0.21,0.51573008051138
EPS8L2,3.55353770482394e-05,0.0701361300683315,0.136,0.065,0.518354545002668
PRPF18,3.56359171140696e-05,0.0661069915142809,0.224,0.129,0.519821122942933
ME2,3.56647956044036e-05,0.0680926648286725,0.285,0.179,0.520242373481435
C1GALT1C1,3.57235125002294e-05,0.123527325829268,0.395,0.28,0.521098876840847
LBR,3.57618898349472e-05,0.0826536343565367,0.34,0.225,0.521658687022374
BATF3,3.59876423099511e-05,0.0760895959903992,0.149,0.075,0.524951738375256
ADIRF,3.61638289109894e-05,-0.155128430823524,0.605,0.745,0.527521772324603
CCDC12,3.64336714843253e-05,0.106080309674081,0.423,0.308,0.531457965941853
FAM174A,3.6463357624781e-05,0.0841505599134835,0.265,0.166,0.53189099767268
LIMD2,3.64696996912011e-05,0.0757649733613515,0.229,0.134,0.53198350939555
ST3GAL1,3.660113150516e-05,0.0958285889476501,0.245,0.149,0.533900705265769
MAPRE1,3.66130525273422e-05,0.117309202902003,0.335,0.23,0.534074597216341
TXNDC17,3.68207604904104e-05,0.174167687437325,0.69,0.641,0.537104433273617
HAT1,3.73553722525454e-05,0.094067787852952,0.338,0.227,0.54490281504788
EIF2B5,3.73641123112157e-05,0.0842348438845543,0.209,0.121,0.545030306283703
RIC3,3.73746305876263e-05,0.0709618365093088,0.113,0.048,0.545183736381705
TFAM,3.74004510098319e-05,0.111014096549941,0.439,0.32,0.545560378880418
PPP2R2C,3.76454480132596e-05,0.1058298682698,0.156,0.079,0.549134150169417
KATNA1,3.77322340026678e-05,0.0882116529095756,0.264,0.166,0.550400097396915
PLPP5,3.77846911049442e-05,0.118093960472852,0.362,0.253,0.551165289147821
BCAS2,3.80965266760218e-05,0.0942085585728747,0.38,0.262,0.555714034623129
EMB,3.81985113266419e-05,0.0748435502093918,0.176,0.093,0.557201684721725
EIF3B,3.88102908031634e-05,0.0787509415399133,0.398,0.275,0.566125711945745
CD53,3.88874553723499e-05,0.0877635762225218,0.101,0.04,0.567251311516468
DNAJC24,3.91893949227441e-05,0.0813577700848781,0.186,0.103,0.571655703738068
SDSL,3.94658181934972e-05,0.0754367637418633,0.151,0.076,0.575687889988543
CCDC69,3.94910439986191e-05,0.0783395295999994,0.154,0.078,0.576055858807856
HIC1,4.01526695529974e-05,0.153447519448395,0.448,0.331,0.585706990769573
NHP2,4.08328370205748e-05,0.129344109736414,0.633,0.545,0.595628593619124
CYBA,4.10489539521915e-05,0.172994609504255,0.92,0.955,0.598781091300617
HNRNPC,4.11749210824001e-05,0.104526855553004,0.896,0.861,0.600618573828971
SYNCRIP,4.12741877272378e-05,0.128996423584231,0.645,0.565,0.602066576377218
IL18R1,4.13639312597066e-05,0.0752085212853383,0.114,0.05,0.60337566528534
LIMK2,4.14080894385823e-05,0.0678465691923595,0.119,0.053,0.6040198006406
TNFRSF18,4.16485731289797e-05,0.09167275639599,0.09,0.033,0.607527736232426
PIH1D1,4.19245487430918e-05,0.0943158316903344,0.486,0.363,0.61155339251548
GON7,4.19563251910359e-05,0.0808100291071794,0.214,0.124,0.612016915561641
SHC1,4.25121115453251e-05,0.0971630865860946,0.471,0.346,0.620124171111657
RFC1,4.28020275774818e-05,-0.116606919286105,0.59,0.695,0.624353176272727
PRDX2,4.2826980057019e-05,0.127748061896612,0.927,0.922,0.624717158091735
RAB10,4.2869144489169e-05,0.122389141559012,0.624,0.551,0.625332210663508
ATG4A,4.29667937941226e-05,0.0661955223452006,0.1,0.04,0.626756621074867
ABT1,4.3174498543036e-05,0.0820269875618814,0.239,0.144,0.629786410247266
NAMPT,4.31781789663628e-05,0.254725815903429,0.579,0.513,0.629840096582334
CHCHD7,4.32707479985868e-05,0.087647449063152,0.28,0.179,0.631190401055386
LIN7A,4.33058454944077e-05,0.0942898032412379,0.192,0.109,0.631702368226926
GMPPB,4.35671181760204e-05,0.0858867352353823,0.163,0.086,0.63551355283361
NUDT21,4.40613271941305e-05,0.0969671810119544,0.323,0.217,0.642722579780781
TRABD,4.41766036487604e-05,0.0806277825270528,0.255,0.159,0.644404117424468
TOLLIP,4.41889435379801e-05,0.072780193511359,0.245,0.149,0.644584119388515
RANGRF,4.43828970081946e-05,0.100775208724417,0.217,0.131,0.647413318658535
PPME1,4.45677683512885e-05,0.0681221364799799,0.234,0.137,0.650110036940246
GTF2F2,4.47441995282129e-05,0.0923460459443123,0.325,0.217,0.652683638518042
ATP6V0D1,4.51921978892968e-05,0.125350145233288,0.431,0.323,0.659218590611173
IFI35,4.56219849669193e-05,0.122020683457505,0.398,0.285,0.665487894712452
RPF2,4.61527653787137e-05,0.102175526119093,0.308,0.205,0.673230388579297
UCP2,4.6213620363569e-05,0.0713986559568222,0.068,0.02,0.674118080243381
LXN,4.64085432246821e-05,0.199711429220484,0.398,0.291,0.676961420018438
LST1,4.66891469781246e-05,0.121890589464411,0.086,0.031,0.681054586969904
ASRGL1,4.67819006368022e-05,0.0785576212084264,0.046,0.008,0.682407584589034
CENPM,4.69446256080314e-05,0.0651704069299554,0.046,0.008,0.684781253744354
HNRNPL,4.6962801061433e-05,0.087811112821141,0.318,0.21,0.685046379083124
PPID,4.71376554537894e-05,0.0899331543545744,0.401,0.29,0.687596980104425
UBLCP1,4.73282254437631e-05,0.0981785681982514,0.295,0.195,0.690376824548172
PDCL3,4.73932973068763e-05,0.0972169000793028,0.27,0.172,0.691326027815405
TMEM181,4.740281012825e-05,0.087834697448682,0.227,0.136,0.691464791340783
IER3IP1,4.75032601948817e-05,0.0899496083533078,0.479,0.356,0.692930056462739
ILRUN,4.79985825835151e-05,0.0748604052309243,0.239,0.144,0.700155324145735
CRTC3,4.83524246643926e-05,0.0789154843447611,0.289,0.184,0.705316818579495
CHD1,4.83834571680406e-05,0.0914680131773939,0.401,0.285,0.705769489710208
GPNMB,4.84693539740581e-05,-0.177391230241356,0.687,0.805,0.707022466419585
WDR92,4.85012456770921e-05,0.0655084731941624,0.116,0.051,0.707487670691742
NDUFV3,4.85041055780093e-05,0.0847152322305739,0.411,0.295,0.707529388066422
APOL1,4.88445345927195e-05,0.113130867670748,0.332,0.224,0.712495226104
RELA,4.88541344310338e-05,0.096031945965998,0.333,0.224,0.71263525894549
HAPLN3,4.88760934339581e-05,0.104999352709218,0.249,0.154,0.712955574921146
NSMCE4A,4.91467498474319e-05,0.0836905516649364,0.325,0.22,0.71690364002449
BBC3,4.93349045753751e-05,0.0550821678812101,0.134,0.063,0.719648253040996
NDUFA7,4.95848904796257e-05,0.080395077254501,0.237,0.144,0.7232947974263
NR2F2,4.97127878477624e-05,-0.12845086797909,0.975,0.995,0.72516043633531
SPON2,4.98168818630512e-05,-0.153929671601955,0.829,0.914,0.726678855736328
FAM92A,4.99885037322674e-05,0.10975349668433,0.446,0.329,0.729182303942584
B4GALT7,5.03555959099935e-05,0.103090898862483,0.292,0.194,0.734537077539074
TRMT6,5.03762175566289e-05,0.0655393850952468,0.163,0.084,0.734837885498546
PSMC6,5.04165914841488e-05,0.109223284263646,0.511,0.399,0.735426819979278
DLD,5.06274743844232e-05,0.0774713727716448,0.247,0.152,0.738502968845581
UBE2Q1,5.06757738350444e-05,0.0766619148512087,0.332,0.222,0.739207512931793
TRAPPC6A,5.06875374998296e-05,0.0877597002610411,0.265,0.169,0.739379109510014
SLC26A2,5.07960666994991e-05,0.0666235129359409,0.257,0.157,0.740962224945593
PLAC8,5.11011654919118e-05,0.0384906286115403,0.043,0.007,0.745412701030517
COL5A2,5.14163880412765e-05,-0.158589886358499,0.881,0.939,0.750010852358101
MBP,5.15115063607052e-05,0.0956293881702945,0.159,0.083,0.751398343283606
MAPK13,5.16313979083959e-05,0.0530301646100381,0.081,0.028,0.753147201289771
GBP3,5.20260063029122e-05,0.113004179921771,0.393,0.281,0.758903353940581
SELENOS,5.20962517695966e-05,0.111657896421958,0.828,0.796,0.759928024563106
CCDC59,5.24407459986917e-05,0.0985875407049964,0.489,0.363,0.764953161882915
PARPBP,5.24906678558957e-05,0.0461087637784633,0.065,0.018,0.765681372013951
PLAAT4,5.29235147547237e-05,0.215905015731276,0.519,0.447,0.771995309727155
C1GALT1,5.31784178783692e-05,0.0819213646506649,0.212,0.124,0.775713581591772
IL18,5.33596682278304e-05,0.116413238505818,0.07,0.022,0.778357480439362
SMG1,5.34697490498101e-05,0.0803861660678429,0.418,0.291,0.77996322938958
TENT5C,5.34916447838753e-05,0.0646094791895659,0.091,0.035,0.780282622462389
UBAP2L,5.38692822803129e-05,0.0728614474994211,0.345,0.232,0.785791220622925
LGALSL,5.41243064535019e-05,0.0734682816742805,0.176,0.094,0.789511258237232
PIGM,5.44235147043772e-05,0.0586483167098178,0.148,0.073,0.793875808992751
ERLIN2,5.44251129585855e-05,0.0831984780301536,0.242,0.147,0.793899122726887
TIMMDC1,5.44485709037388e-05,0.102178240224707,0.421,0.311,0.794241303772837
TNFAIP8,5.46857909687717e-05,0.0996562152208132,0.224,0.136,0.797701632861472
CENPX,5.47212111372047e-05,0.123051080251401,0.423,0.31,0.798218306858405
BTN3A1,5.47527745324527e-05,0.0693669988816918,0.249,0.151,0.798678722104888
RPP40,5.49121225525374e-05,0.061171128740037,0.111,0.048,0.801003131673863
DNMT1,5.49247985778345e-05,0.0968577778063313,0.363,0.253,0.801188036854871
AMD1,5.51218749684083e-05,0.118614905680285,0.449,0.343,0.804062790164171
TMEM167B,5.55442052279598e-05,0.0755759910306369,0.292,0.187,0.81022332166025
TBC1D2B,5.58436131240019e-05,-0.117644176534776,0.489,0.608,0.814590784639815
RRBP1,5.62559750164528e-05,0.128955559722182,0.919,0.912,0.820605907564997
RDH11,5.67905137952489e-05,0.109572389930937,0.423,0.31,0.828403224731296
MYNN,5.68131850431136e-05,0.0710408031139459,0.192,0.108,0.828733930223898
CYP51A1,5.69882452924325e-05,0.0700342986523664,0.136,0.066,0.831287534080712
NXN,5.70888468320772e-05,0.112756413534474,0.393,0.286,0.832755008739509
MT-CO2,5.710324690825e-05,0.0994022513026085,1,1,0.832965062650642
PDXK,5.71799087935507e-05,0.120216735932185,0.415,0.306,0.834083329571524
KDELR2,5.74022056345838e-05,0.120859886598498,0.801,0.768,0.837325973591675
PAXX,5.75748687160636e-05,0.0930401609755512,0.498,0.371,0.83984460996122
CKS1B,5.82592460972537e-05,0.151115920528253,0.294,0.195,0.849827622820639
C14orf119,5.85237965627964e-05,0.105884372268287,0.448,0.336,0.853686620461511
STK25,5.89039848946498e-05,0.0911996406230699,0.381,0.267,0.859232427658257
TEAD3,5.89355754970786e-05,0.0855549760894773,0.214,0.126,0.859693239775886
APOL6,5.96393624778183e-05,0.138472469033342,0.524,0.424,0.869959380463936
DBI,5.98109468847488e-05,0.143634339393472,0.9,0.902,0.872462282207831
EHD1,5.99562404572708e-05,0.0878213819581057,0.197,0.114,0.874581679550209
BZW2,6.0020968201182e-05,0.0786682948626759,0.27,0.172,0.875525863150641
CPQ,6.01296253557097e-05,-0.124804523429079,0.637,0.76,0.877110845063738
ASCC2,6.07237435724288e-05,0.0845615962446059,0.182,0.103,0.885777247491018
ITGB2,6.07309470017985e-05,0.0979563706637299,0.101,0.041,0.885882323915234
PTPRU,6.1499086151107e-05,0.0682558088266651,0.197,0.111,0.897087169686198
ATP6V1E1,6.15034002018585e-05,0.068909228216797,0.468,0.341,0.897150098744509
MT-ND2,6.15739906407365e-05,0.0894701889434422,1,1,0.898179801476423
CD48,6.2077615835517e-05,0.132427232390824,0.141,0.07,0.905526182192687
DUSP5,6.21602719033225e-05,0.0860093073047426,0.144,0.073,0.906731886253765
DEGS1,6.2297048707459e-05,0.114680389611025,0.594,0.507,0.908727049495705
ACTL6A,6.23702309150079e-05,0.0815980880284796,0.282,0.18,0.90979455835722
C12orf65,6.24711810957217e-05,0.0957333745630259,0.362,0.252,0.911267118643292
BOLA2B,6.27895882636962e-05,0.0309273835077428,0.035,0.003,0.915911724002536
TMEM176B,6.38433313538462e-05,0.198459767319185,0.813,0.788,0.931282674458555
MPZL2,6.38527671571608e-05,0.106060120909129,0.085,0.031,0.931420314521505
LARP6,6.43553689752262e-05,0.0970901898072382,0.279,0.182,0.938751767241625
MCAT,6.48601497577245e-05,0.0583886300127188,0.141,0.07,0.946115004515928
RPL34,6.52919469507526e-05,-0.0861974076027963,1,1,0.952413630170628
EIF2B1,6.62586789451526e-05,0.0810841348389514,0.289,0.189,0.966515349772941
PNPLA8,6.65534555477842e-05,0.0912365063029693,0.433,0.313,0.970815256075528
KRI1,6.67902941197795e-05,0.0490732904727921,0.136,0.065,0.974270020325224
DUS1L,6.68288456940737e-05,0.0788160817542478,0.284,0.182,0.974832372139453
FAF2,6.69933340371144e-05,0.0847415363216508,0.373,0.263,0.977231763599387
NDUFS5,6.70076379830251e-05,0.101280900932995,0.98,0.97,0.977440415258387
KBTBD7,6.75152451952208e-05,0.0644579024466599,0.131,0.063,0.984844881662685
SAMHD1,6.80178727920812e-05,0.0911432866515088,0.421,0.3,0.992176710418088
MT-ND3,6.94061081222928e-05,0.0803117836063176,1,1,1
NDUFA8,6.96146239627569e-05,0.0912376583773658,0.464,0.348,1
PLA2G4A,6.97703540130838e-05,0.0828204083148362,0.194,0.111,1
S100A3,7.04764262446468e-05,0.0727670903077191,0.197,0.113,1
CHRAC1,7.07253075003271e-05,0.0829199652863953,0.295,0.194,1
SLC39A1,7.100124744037e-05,0.0714050171518361,0.221,0.131,1
CEBPB,7.10821606170456e-05,0.182252673057365,0.887,0.877,1
TBC1D20,7.12461423642933e-05,0.0914203200517879,0.295,0.195,1
PCED1A,7.1556122765031e-05,0.108765651513562,0.29,0.197,1
COL6A1,7.17377251032462e-05,-0.103404068423105,0.975,0.997,1
DNAJC2,7.22792080719209e-05,0.0994703112300729,0.335,0.23,1
PRMT5,7.23286385453904e-05,0.0710489946316292,0.171,0.093,1
RPP38,7.28008931852769e-05,0.0765880186753022,0.214,0.127,1
APH1A,7.33202144831745e-05,0.0970671860122879,0.464,0.351,1
SYTL1,7.35283080298732e-05,0.0679463252435535,0.098,0.04,1
ORAI1,7.38957433160317e-05,0.0701950171033865,0.269,0.172,1
DDX60,7.47523954856455e-05,0.0825784435598548,0.209,0.123,1
TMEM106A,7.49022166780775e-05,0.0444188605457111,0.066,0.02,1
FGFR2,7.49905577870556e-05,0.0472265506770193,0.066,0.02,1
NAXE,7.51803555042834e-05,0.0908426297138403,0.358,0.247,1
CWC27,7.53532076302014e-05,0.0935583634914511,0.292,0.192,1
MFSD12,7.59115258468443e-05,0.0713903392223046,0.232,0.141,1
SAE1,7.68764513152598e-05,0.0755726841577975,0.274,0.175,1
TVP23B,7.70418907427893e-05,0.0635324049257171,0.151,0.078,1
SMC2,7.73798898958441e-05,0.115887635259645,0.289,0.192,1
PCYT2,7.76442702785563e-05,0.0673261047154868,0.158,0.083,1
MIEN1,7.81319036274545e-05,0.107971715411138,0.41,0.301,1
SURF2,7.83103556758355e-05,0.0872437984812387,0.307,0.205,1
PNKP,7.84212235037343e-05,0.0945399953543432,0.294,0.197,1
CHCHD5,7.86814646515141e-05,0.0696810609036347,0.448,0.326,1
BID,7.89588711091808e-05,0.0771904903525726,0.214,0.127,1
FRZB,7.9160765310605e-05,-0.138700356487293,0.605,0.783,1
C11orf1,8.05057447733134e-05,0.0739106409045858,0.209,0.123,1
METTL2B,8.07221867069542e-05,0.0778843665955138,0.227,0.137,1
CLCF1,8.07898904276074e-05,0.0401850409287259,0.048,0.01,1
LSP1,8.11350576351753e-05,0.064266349912792,0.161,0.084,1
MRNIP,8.2570873450067e-05,0.090163576589567,0.255,0.164,1
SZRD1,8.26941217153163e-05,0.106435952440806,0.41,0.301,1
MRPL23,8.27035602313849e-05,0.105305525929108,0.315,0.219,1
NR2F6,8.27074522474107e-05,0.0978735939450751,0.368,0.265,1
TSPAN11,8.28017274065419e-05,0.0996895594465967,0.269,0.172,1
HDDC3,8.29441167422787e-05,0.0510138981777221,0.166,0.088,1
