,p_val,avg_logFC,pct.1,pct.2,p_val_adj
AHNAK,0.000632916071358052,0.113621062052071,0.811,0.747,1
FGD4,0.000636819480153826,-0.0581876536968897,0.061,0.122,1
MTERF4,0.000637111895122966,0.0645093967619228,0.167,0.1,1
SVEP1,0.000650589150818587,-0.0734390668591452,0.146,0.228,1
ARHGEF17,0.000651099825929716,-0.0793232152874567,0.189,0.277,1
CLDN10,0.000654343203453556,-0.0539615282478365,0.009,0.045,1
ZRANB2,0.000654899789464724,0.113755097333336,0.477,0.398,1
PCDH17,0.000655981702011329,-0.058623288641701,0.011,0.048,1
XPO6,0.00066503187632068,0.0513024363290746,0.119,0.063,1
SPTLC2,0.00067839306636368,0.0612925294041609,0.115,0.06,1
NEDD1,0.000685186713583232,0.0546857273072109,0.108,0.055,1
PSMA3,0.000688437177780234,0.12428325466263,0.426,0.356,1
LIMA1,0.000690746693448385,0.117062543736855,0.457,0.372,1
NRG2,0.000698533236398831,0.041921604986515,0.077,0.033,1
SCAND1,0.00069873665733489,-0.0704466587447832,0.367,0.476,1
MRFAP1,0.000699075870639665,0.110271015248784,0.667,0.621,1
ARPC1B,0.000699172480809663,0.126866105099303,0.516,0.44,1
LY6D,0.000704370211949496,-0.208136394452475,0.054,0.111,1
CXCL8,0.000705388350309823,0.0789296213896619,0.14,0.077,1
HMGCS1,0.000708960986104894,0.125809922625719,0.155,0.093,1
MAP3K2,0.00071229549924205,0.101209727378894,0.318,0.236,1
EIF5A,0.00071697317013471,0.105307708349283,0.473,0.388,1
COX5A,0.000720144850954251,-0.0817551231008027,0.214,0.303,1
PGM3,0.00072214790246785,0.0803656305348557,0.203,0.131,1
TUFM,0.00072549557145498,-0.082778164878979,0.333,0.434,1
RNASEH2C,0.000727356399259023,-0.0811300663716781,0.457,0.57,1
MTUS1,0.00073900429866819,-0.0877487495190459,0.245,0.338,1
GPRC5C,0.000741200351091185,-0.0534255337834897,0.02,0.063,1
TULP4,0.000753610798007627,0.0853908860005401,0.221,0.148,1
TLK2,0.000754002158187208,0.0700103929522705,0.171,0.105,1
GJC1,0.000754179295780701,-0.0690062645533612,0.104,0.181,1
CAMK2D,0.000756927677120737,0.0820871340804847,0.241,0.164,1
HAND2,0.000758789322394888,-0.0677700985604537,0.119,0.195,1
MSN,0.000761427430056614,0.109966895928866,0.36,0.278,1
EPHB2,0.000768033802391538,0.0288702251877009,0.032,0.007,1
H1-0,0.000768600976154721,0.0919989602333871,0.23,0.156,1
UBE2B,0.000777754983198055,-0.0826171649316739,0.446,0.558,1
RXRG,0.000780351727901665,0.0218550539766469,0.023,0.003,1
MGRN1,0.000781325647304629,0.0565315300960333,0.137,0.077,1
RASSF8,0.000781658994576644,0.104438655375661,0.387,0.303,1
KDM8,0.000783134562084498,0.0196548330670443,0.023,0.003,1
BMP1,0.000786509510166627,-0.0648667137765614,0.218,0.313,1
SAMD5,0.000788514663547886,-0.0456154608633472,0.018,0.059,1
NCOA2,0.000788719040211403,0.0529017620454545,0.14,0.079,1
COX7A1,0.000789005257755964,-0.079083936423302,0.462,0.567,1
DIAPH1,0.000790289958885698,0.0634775114160016,0.11,0.058,1
ZDHHC14,0.000790547556199438,-0.0691926880197095,0.122,0.197,1
DEGS2,0.000791738331199006,0.0227441086260269,0.023,0.003,1
KITLG,0.000792487780594956,-0.0894865668674624,0.293,0.384,1
SFN,0.000802711837533158,-0.169052238869986,0.065,0.125,1
PTH1R,0.000808928095358117,-0.0680227583553858,0.104,0.174,1
FXYD5,0.000811223530388643,0.0944193578311955,0.282,0.202,1
ZMYND8,0.000813291115566354,-0.0635793699734595,0.086,0.152,1
XRCC6,0.000813830045694761,0.108817371678117,0.374,0.292,1
COL11A1,0.000823750171460489,0.0845414747458718,0.063,0.025,1
PCDHGA3,0.000824621679180022,-0.0330913977813347,0.007,0.039,1
MAOA,0.000827216555423866,-0.0318311581690469,0.007,0.039,1
CASTOR1,0.000827216555423866,-0.0318311581690469,0.007,0.039,1
SBSN,0.000830059966479477,-0.0735129644002381,0.016,0.055,1
DCTN2,0.000833102726090085,-0.0833417654192273,0.261,0.353,1
C19orf33,0.000840189542759791,-0.0624825779797704,0.014,0.051,1
DESI2,0.00085046414698581,-0.0975985138500028,0.282,0.367,1
TEX261,0.000855558460933008,0.0501923143624309,0.113,0.059,1
GRIK2,0.000859628593498901,-0.0379414690636529,0.016,0.055,1
CYB5R2,0.000860137028318982,0.0437186270928491,0.065,0.026,1
SVIP,0.000865757461683223,0.0629148870823464,0.099,0.05,1
RBM26,0.000866455303541698,0.0882509194310004,0.3,0.219,1
PRKG1,0.000895750286545623,0.122093014250451,0.363,0.283,1
ANAPC11,0.000898363620358235,-0.0993457261903971,0.444,0.532,1
C3orf33,0.000902041095079706,0.0253927094071335,0.034,0.008,1
CD3G,0.000913260386980741,0.0607158963338021,0.081,0.037,1
SP140L,0.000914772960355658,0.0510209679752896,0.079,0.035,1
SEMA6C,0.000927330989882195,-0.0335166830832973,0.016,0.055,1
CDKN2C,0.000932956157199541,-0.0756507047181879,0.137,0.215,1
GSTM5,0.000937166458275618,-0.0568244959171821,0.068,0.128,1
ADGRF5,0.000939223624662115,-0.0735828843419335,0.05,0.105,1
ARPP19,0.000948363823632941,0.0866645511679034,0.275,0.197,1
THUMPD1,0.000952238880566441,0.0870744567540129,0.324,0.242,1
UHRF2,0.000953888328187742,0.06543820993823,0.155,0.093,1
PSMC5,0.000958111964865469,0.0936826492479634,0.471,0.381,1
PCBP1,0.00096558321152551,0.105887719530184,0.525,0.448,1
CSNK2A2,0.000973615054977147,-0.0717500647924106,0.171,0.254,1
CDIPT,0.00097505497131685,-0.0737032955770594,0.221,0.311,1
NCF1,0.000979342140907585,0.0570411021543971,0.059,0.022,1
RFNG,0.000980076118295001,-0.0695854975431552,0.158,0.239,1
CREB3L2,0.000982955994717564,0.0863886792852196,0.342,0.256,1
POLK,0.000985272995346906,0.0761537264699367,0.225,0.152,1
DNAJC2,0.000987308629182403,0.0750928473652339,0.207,0.136,1
HIKESHI,0.000988638626723971,-0.0785914468787503,0.218,0.304,1
RAB7A,0.00099071279062814,0.0828219883940801,0.363,0.278,1
MAP3K5,0.000995570670462486,-0.0527566330850937,0.045,0.098,1
CXorf38,0.000997872473558704,0.0573309152269952,0.097,0.048,1
STOX1,0.0010038780486845,-0.0290138999735779,0.005,0.034,1
DYRK2,0.00100695858008716,0.060495573310932,0.164,0.1,1
NLRC5,0.00100872453367634,0.0481521547371512,0.077,0.034,1
TUBA1C,0.00100948497450797,0.0665189724721963,0.225,0.152,1
USP24,0.00101335938323389,0.052210478518668,0.108,0.056,1
ANP32B,0.00101958259824256,-0.0708759560054725,0.466,0.561,1
PLPPR5,0.00102336812137109,0.0249715847720435,0.036,0.009,1
TSEN34,0.0010239813676144,-0.070400355832721,0.169,0.25,1
SAR1A,0.00102495156531962,0.0885759984414672,0.345,0.262,1
LRRFIP1,0.00102695299015804,0.0913640545073139,0.207,0.138,1
CEBPZ,0.00103681147722987,0.0839040138316725,0.315,0.232,1
CD3E,0.00103729282935002,0.0398945306544455,0.059,0.022,1
ANP32E,0.00103785299952236,0.0866645511679034,0.275,0.197,1
H4C5,0.00103906041191481,0.0472402451353835,0.088,0.042,1
EPB41L3,0.00104040832067393,0.0378373045981017,0.059,0.022,1
FBXO30,0.0010411975740834,0.0551489540023591,0.106,0.055,1
GAMT,0.00104639100180356,-0.07776019163554,0.115,0.185,1
LCK,0.00104755071202735,0.0496560400569361,0.054,0.02,1
PON2,0.00104878055711477,-0.061789004179726,0.11,0.182,1
CCL3L1,0.00105851819600572,0.023764362432567,0.036,0.009,1
NPR3,0.00105920151285505,0.0814698261179575,0.041,0.012,1
METTL1,0.0010617714506299,0.0414097781190552,0.09,0.043,1
UCK2,0.00106589392019375,0.0391185347541503,0.056,0.021,1
PIN4,0.0010660216025366,-0.0722211671321106,0.169,0.252,1
DUS3L,0.00107550829279174,-0.0365371663122302,0.02,0.062,1
IFT57,0.0010773586898584,0.101805789131507,0.417,0.337,1
STAU1,0.00108002807490379,-0.0625457671365322,0.34,0.446,1
CCND2,0.00108283523824323,0.101916872791023,0.471,0.387,1
COL15A1,0.00108404258705935,-0.101789828940856,0.498,0.619,1
ST8SIA4,0.00108549200363539,-0.0458782494724479,0.045,0.098,1
MXD1,0.00108890670454717,0.0470353192281893,0.09,0.043,1
RAD23B,0.00108982782043449,0.0770332578167546,0.32,0.236,1
BEND5,0.00109388984357767,0.0436359764052684,0.074,0.033,1
UBE2N,0.00109674286926842,0.0723105089720904,0.255,0.177,1
ITSN1,0.00110232119006305,-0.0845242672199124,0.216,0.303,1
HOXD11,0.00110255644087226,0.0258469618241046,0.038,0.01,1
RASEF,0.0011110206838227,0.0227441086260269,0.025,0.004,1
ZFAND6,0.0011116028424676,0.0801635195752513,0.257,0.182,1
PDE4DIP,0.00111484001478419,0.088943422099205,0.171,0.109,1
CCDC36,0.00111640157086734,0.0205487180625914,0.025,0.004,1
PPP1R2C,0.00111666693466341,0.146277730402929,0.025,0.004,1
NUDT2,0.00111757425830349,-0.0748710067648475,0.14,0.214,1
PLXNA4,0.00111777605046456,-0.0233171185552289,0,0.024,1
CLCA2,0.00111803057860907,-0.0309702171329461,0,0.024,1
MYSM1,0.00111876932971796,0.0594282836217336,0.18,0.113,1
ADCY6,0.00111897489407803,-0.0695896645657552,0.119,0.191,1
CD96,0.00112229471477516,0.0438023331657736,0.05,0.017,1
NTHL1,0.00112310275977903,-0.0583817719154938,0.122,0.197,1
PQBP1,0.00112446593699627,-0.0639834274261574,0.124,0.198,1
SREK1IP1,0.00112457897694172,-0.0880739516244142,0.162,0.239,1
NPAS3,0.00112561873628306,0.0331752405914874,0.054,0.02,1
GOLGA3,0.00112798741272698,0.0978429379522013,0.302,0.223,1
SRPRA,0.00112837524875896,0.0790602284721883,0.293,0.21,1
CHST3,0.00113034224216796,-0.0529788710220242,0.05,0.104,1
PLCL2,0.00113101754578873,0.0378837171152928,0.05,0.017,1
SH3BP1,0.00113111619310746,0.0383298911801517,0.045,0.014,1
PCP4,0.00113872549256604,0.140810985219856,0.07,0.03,1
AIM2,0.00114033347802646,0.0275490705799165,0.018,0.001,1
FAIM2,0.00114490611360524,0.0187578051687457,0.018,0.001,1
TICAM2,0.00114709535055008,0.0288814743510442,0.041,0.012,1
GDF10,0.00114718669338276,0.016547859517943,0.018,0.001,1
ZNF114,0.00114718669338276,0.016547859517943,0.018,0.001,1
KCNB2,0.00114718669338276,0.016547859517943,0.018,0.001,1
HPSE2,0.00115632361586445,0.124467972623752,0.282,0.206,1
GDAP2,0.00115690509786367,0.0512271322889773,0.095,0.047,1
ZNF281,0.00115836958234223,0.0677192602099611,0.196,0.127,1
SLC25A30,0.00115857623556789,0.0340472293881509,0.045,0.014,1
RTN3,0.00116214293445984,-0.068522778715469,0.241,0.334,1
NOC3L,0.00117340885563849,0.067016872277669,0.187,0.119,1
PIN1,0.00117419128186917,-0.0782779181099179,0.264,0.351,1
DYNLL2,0.0011747453194661,0.0668108937502021,0.203,0.132,1
NME1,0.00118540499852913,0.089448345109175,0.3,0.221,1
CGAS,0.00118551249498088,0.0512271322889773,0.095,0.047,1
DDIT4L,0.00118832648615108,-0.0398983573522752,0.011,0.046,1
TSPAN18,0.00119520651023364,0.0275886493487391,0.043,0.013,1
VPS25,0.00119737905816651,-0.0640081312886076,0.167,0.248,1
SEPTIN4,0.00119842406650699,-0.0537881745374048,0.146,0.224,1
H1-4,0.0012010923951808,0.0812178459726595,0.169,0.105,1
HSPA13,0.00120678552421781,0.0599222327550169,0.203,0.131,1
LRIG1,0.00120824085677846,0.0673200791985001,0.142,0.084,1
SDC4,0.00122210398160613,0.0457009319247418,0.106,0.055,1
UNC50,0.00122430923514007,0.0786170642726021,0.273,0.195,1
DUSP2,0.00122434682973098,0.0569251534036149,0.106,0.055,1
SDF4,0.00122829089566749,-0.0633645418764234,0.403,0.511,1
CCNT1,0.00125013626949648,0.0591295615248451,0.124,0.069,1
PRKAR2B,0.00125037104868707,-0.0627240947059777,0.182,0.269,1
PNO1,0.00125210884252575,0.0601745213745342,0.131,0.075,1
PRDM2,0.00125978236737884,0.0900809562325972,0.241,0.169,1
RRAD,0.00127382956536089,-0.146985570511767,0.088,0.149,1
CDK5RAP2,0.00128304718027339,-0.062262622519864,0.086,0.149,1
CCL21,0.00128568406274532,-0.110573947023402,0.025,0.067,1
STK17A,0.00128659948898684,0.111899103711236,0.162,0.102,1
S100A11,0.00128684088574451,-0.128064302294639,0.966,0.988,1
HNRNPC,0.00128717089074686,0.119304537831406,0.597,0.554,1
ERH,0.00129033959961994,0.114437784003661,0.61,0.574,1
ZNF506,0.0012950771808476,0.0677192602099611,0.189,0.122,1
TSPAN32,0.00129529828054754,0.0134230203321408,0.014,0,1
HMGA2,0.00129529828054754,0.0134230203321408,0.014,0,1
SMIM33,0.00129532332911916,0.0156427770704535,0.014,0,1
TRA2A,0.00129592443558219,0.091419984482999,0.277,0.203,1
RPS20,0.00129714244963353,-0.105965135703072,0.912,0.904,1
TIFA,0.00129925389578043,0.0534067600510475,0.081,0.038,1
SMARCB1,0.00130085396080782,0.0990330830221624,0.338,0.26,1
SMCHD1,0.00130316208549645,0.121362208354706,0.333,0.26,1
MRPL19,0.00130446167993938,0.0768323378898451,0.273,0.195,1
MAN1C1,0.00130461397867548,-0.0526228090634821,0.07,0.13,1
PDAP1,0.00130905425790455,0.108569386555953,0.466,0.393,1
PTGR1,0.00130965696635914,-0.0950389270303563,0.324,0.409,1
FOXJ3,0.0013159759346905,0.0563703940162655,0.164,0.101,1
GSTA4,0.00131878420714123,-0.0563012771868003,0.092,0.159,1
AMOTL2,0.00132090442522093,-0.0626718771677012,0.104,0.172,1
MLLT3,0.00132144184015894,0.0753437389276329,0.196,0.128,1
RELCH,0.00133072659045529,0.0463366461685474,0.092,0.046,1
DCXR,0.00133484856099086,-0.0730616541826247,0.131,0.203,1
C12orf10,0.00134170837978044,-0.0722495403534662,0.264,0.353,1
HPS1,0.00134437359662317,-0.0588747028479279,0.088,0.152,1
SIDT2,0.00135403156129916,-0.0566144801163843,0.068,0.126,1
LGALS7B,0.00135741530136863,-0.0966126471854423,0.018,0.056,1
PRRX1,0.00136267689469683,0.201033497409372,0.847,0.879,1
PLPP5,0.00136630916788862,0.0767726840169921,0.23,0.157,1
MYNN,0.00136958479839489,0.0462395907779381,0.101,0.052,1
UPK3BL1,0.00137140256835977,-0.0290138999735779,0.005,0.033,1
FMNL2,0.00137757189365243,0.050645317770206,0.108,0.058,1
EIF2A,0.00137884917843175,-0.0718198024869473,0.236,0.325,1
MYOCD,0.00138005500980408,-0.0553088410442067,0.025,0.067,1
MCAM,0.00138116438469262,-0.0166774279037701,0.088,0.159,1
HTRA3,0.00138278822751084,0.144398859473088,0.284,0.207,1
ITCH,0.00138292276268823,0.0737911157921765,0.167,0.105,1
SLC30A5,0.00138385465834461,0.0635885258161006,0.171,0.107,1
CDC42SE2,0.00138426503052874,0.0665398543123049,0.122,0.068,1
HYOU1,0.00139013726547188,0.0653802143806734,0.14,0.083,1
STK4,0.00139543730901839,0.103994056111554,0.173,0.113,1
CCNH,0.00139684433193788,0.0602165526037439,0.162,0.1,1
RPL23A,0.00140019929494727,-0.0846838873615805,0.991,0.999,1
HDGF,0.00140156544861054,0.0839672559112641,0.311,0.233,1
SACS,0.00140727880350666,0.0792285320923158,0.16,0.1,1
ZNF441,0.00141108650678689,0.0377914804576669,0.068,0.029,1
ASPN,0.00141942220689246,0.161855171080941,0.509,0.434,1
SDC1,0.00142611600011552,0.0779811030937187,0.167,0.105,1
SLC2A4RG,0.00142857210350369,-0.080498841528541,0.182,0.261,1
CYSTM1,0.00142987929353143,-0.0660449171529153,0.288,0.388,1
BEX4,0.00143039665451039,0.112613261927627,0.356,0.286,1
PRLR,0.00145456347242186,0.0899244222426612,0.216,0.147,1
CTSH,0.00145958428705486,-0.0578949564900581,0.131,0.208,1
BUD13,0.00146817463063443,0.0403392525364656,0.065,0.028,1
C1R,0.0014708692767787,-0.0502359605282403,0.86,0.937,1
MYO9B,0.00147292271326372,0.0645093967619228,0.158,0.097,1
HMGN3,0.00147904066685915,-0.076191145424429,0.367,0.464,1
TNFRSF4,0.0014818162902494,0.110474511917848,0.187,0.123,1
COL23A1,0.00148840520297632,-0.0359578407430988,0.027,0.071,1
ZNF655,0.00149185094704788,0.0753437389276329,0.191,0.126,1
PIAS1,0.00149201776410527,0.0644449450845458,0.191,0.125,1
NFE2L3,0.00149225768987751,0.0644402954247844,0.095,0.048,1
NDUFB7,0.00150365314021149,-0.0892367697523263,0.505,0.595,1
SNCA,0.00150734325201434,-0.0473316697091668,0.023,0.063,1
ALDH16A1,0.0015089733035101,-0.0524039475800408,0.068,0.126,1
IRS2,0.00151049532879896,-0.0575825099567887,0.178,0.263,1
ZNHIT6,0.00151890742433718,0.122068523055034,0.313,0.244,1
GNPTAB,0.00152916772940095,0.0704724436501694,0.149,0.09,1
A4GALT,0.00154454470965636,-0.0619767947370334,0.115,0.185,1
C5orf49,0.00154607360142556,-0.0220358883991804,0,0.022,1
SCAF11,0.00154908132061295,0.108432202935462,0.532,0.446,1
KDM4A,0.00156013031208688,0.0475889944850133,0.088,0.043,1
BRK1,0.00157474031641065,-0.0855478509107663,0.601,0.672,1
BCL11B,0.00157836275232176,0.0684102097327768,0.074,0.034,1
TGFB2,0.00158618585998295,-0.0627434702327503,0.115,0.185,1
DERL2,0.00159855889444434,0.0779163488361034,0.277,0.201,1
MACO1,0.00160522607582434,0.0707212060584772,0.164,0.104,1
PRPS1,0.00160653777078996,0.0411011208020803,0.077,0.035,1
PHB2,0.00160746960698127,-0.0645605008053571,0.345,0.45,1
LCP1,0.00160811917137244,0.0963031043516364,0.09,0.046,1
UBE2D3,0.00160878656150501,0.111512993520437,0.493,0.423,1
RPL4,0.00161939660110656,-0.072534343424816,0.894,0.934,1
LNPK,0.00162312055967998,0.070273101478673,0.196,0.13,1
FBXW7,0.00162897551293332,0.0601745213745342,0.131,0.076,1
GLTP,0.00163018912096541,-0.0678449567702327,0.101,0.166,1
MSTO1,0.0016314198988269,0.038674116798854,0.061,0.025,1
EIF6,0.00164013558314234,0.085918410571615,0.333,0.254,1
TMEM18,0.00165365181018704,-0.0728129477462579,0.212,0.295,1
HRC,0.00165399566750694,-0.0286271046526493,0.009,0.041,1
DKC1,0.00165803477752887,0.0629705746605202,0.144,0.087,1
PRKCZ,0.00165983041100125,-0.0314275458332109,0.011,0.045,1
ADAMTS2,0.0016620185122834,-0.0537444610108716,0.322,0.429,1
LRP10,0.00166435853228864,-0.0682221179831132,0.277,0.37,1
TMEM100,0.00166794427910839,0.0470353192281893,0.097,0.05,1
FILIP1L,0.00167517401551012,-0.0359946602721812,0.432,0.545,1
LPL,0.00167759475492618,-0.0406753951332054,0.034,0.08,1
ZNF559,0.00168794913049372,0.0451762609145319,0.086,0.042,1
SGCE,0.00168885917864102,0.0975020799162718,0.365,0.287,1
RNF215,0.00168971036302493,-0.0470728794202805,0.043,0.092,1
KDELR2,0.00169759201180824,0.134034498219117,0.563,0.522,1
FAM177A1,0.00170206408902997,-0.0664769580764518,0.234,0.322,1
CLDND1,0.00172290339611103,0.0701102880624879,0.252,0.178,1
SMC1A,0.00172441895705205,0.0840965300372278,0.248,0.176,1
ITPRIPL2,0.00173762659230021,0.111935161299912,0.471,0.394,1
ZNF324,0.00173863928421709,0.0402778804978139,0.074,0.034,1
DSE,0.00174103793657537,0.0684742844255834,0.216,0.147,1
RGCC,0.00174253249351124,-0.0270162987939502,0.155,0.236,1
FOXD2,0.0017653836820335,0.0412349376605277,0.056,0.022,1
SLC25A39,0.00177127862440546,-0.0538579217039544,0.059,0.113,1
TPPP3,0.00177512730879439,-0.0837470075760736,0.077,0.135,1
RBM17,0.00178987571659241,-0.0727138657409554,0.288,0.38,1
TMBIM4,0.00179703063924434,0.103948549509297,0.653,0.619,1
C5orf38,0.0018015566861523,-0.0453780618916805,0.025,0.066,1
HNRNPH3,0.00180380539571457,0.099691712523936,0.543,0.478,1
CSTA,0.00180431177108926,-0.0581449341719242,0.025,0.066,1
BTAF1,0.00180505819413211,0.0497413414617467,0.11,0.06,1
COA5,0.00180894576907988,-0.0583817719154938,0.124,0.194,1
CST7,0.00181336773836699,0.0611733394393076,0.052,0.02,1
SLC2A13,0.00182003116606408,0.112705207273442,0.261,0.193,1
WASHC3,0.00182318233677674,-0.0670477872927198,0.194,0.275,1
PPHLN1,0.00182398660396166,0.0700621621651311,0.209,0.142,1
PIH1D1,0.00183760164187434,-0.0651989823567995,0.209,0.292,1
CPED1,0.00184310251378999,0.139829369401527,0.356,0.292,1
TLCD5,0.00184406523605359,-0.0436868509966942,0.034,0.079,1
VPS4B,0.00184939210035015,-0.0576594753716123,0.198,0.286,1
STK19,0.00185433505165695,-0.0705332550288764,0.149,0.221,1
IFIT3,0.00185483400789753,0.168155047239969,0.25,0.185,1
PRELP,0.00185581223594116,-0.149913531203565,0.189,0.258,1
SPHKAP,0.0018664663605028,0.0196548330670443,0.02,0.003,1
SHISAL2A,0.00187298402169631,0.0174497605087303,0.02,0.003,1
MCM2,0.00187298402169631,0.0174497605087303,0.02,0.003,1
F8A3,0.00187298402169631,0.0174497605087303,0.02,0.003,1
PRPF6,0.00187640716316889,-0.0544015292327152,0.209,0.298,1
ZNF583,0.00187904186495309,0.0415461114858091,0.072,0.033,1
PSMD7,0.00188112909588646,0.0866070305112048,0.36,0.283,1
SYNGR1,0.00188230706241334,-0.064874170786897,0.167,0.245,1
NEFM,0.00188363183563562,-0.112166414619458,0.056,0.109,1
RSRC2,0.00188518969365575,0.122005094862704,0.534,0.478,1
NMNAT3,0.00189026332015027,0.0378373045981017,0.056,0.022,1
YBX1,0.00189402806000454,-0.0703460886754927,0.905,0.942,1
MAP3K20,0.00189585683725616,-0.0642908967365542,0.365,0.468,1
FRRS1L,0.00190295409801136,0.0161434245946748,0.02,0.003,1
TMDD1,0.00190602024033048,0.0232116834607732,0.032,0.008,1
ATP6V0B,0.00190634388393203,-0.0701337247152902,0.365,0.463,1
KRAS,0.00190843025989832,0.0705244524916841,0.212,0.143,1
TMEM54,0.00191527209766681,0.0707278388756668,0.182,0.119,1
PCNX4,0.0019191274204547,0.0815331541890507,0.239,0.169,1
MGAT4B,0.00192518562522993,-0.0585013299855343,0.11,0.178,1
SLC22A31,0.00192633015261969,0.0240931640650479,0.032,0.008,1
JAG1,0.00193332041017109,-0.0787159256241654,0.167,0.242,1
LAMP2,0.00193348529927743,0.0941212508085673,0.502,0.426,1
WBP2,0.00193479204958391,-0.0544668308240565,0.092,0.156,1
GOLGA2,0.00194223133594872,0.0898548767226064,0.403,0.328,1
FN3KRP,0.00194301728348477,0.0470353192281893,0.101,0.054,1
SLC49A3,0.00196892380122949,0.0318907188991307,0.054,0.021,1
CENPC,0.00197009598900968,0.0843332444424045,0.27,0.198,1
SLC1A4,0.00197690285955901,0.0369170142795063,0.072,0.033,1
PTBP3,0.00198319513444813,0.0834916342657372,0.218,0.152,1
OLA1,0.00199647058819404,-0.0606573490231878,0.232,0.321,1
MX2,0.00199805438987367,0.0933590556497169,0.187,0.123,1
SCARA3,0.00200024114958103,-0.0562964597902178,0.05,0.1,1
ZNHIT1,0.00200799060173048,-0.0742045751892696,0.392,0.488,1
EIF5B,0.00202201163256507,0.140102306275796,0.509,0.456,1
CDK2AP2,0.00202206065778472,0.0794355334118536,0.167,0.107,1
ZNF483,0.0020344484474254,0.0661145335431514,0.137,0.083,1
QSOX1,0.00204367103495821,-0.0576004201372344,0.11,0.178,1
VASN,0.00204396117001435,-0.0791597414207255,0.349,0.44,1
ELMOD1,0.00204920998551932,-0.0330913977813347,0.007,0.035,1
PYCR3,0.00204950014090192,0.0262694434876435,0.034,0.009,1
RAB3IL1,0.00205037398167609,-0.0686784830977228,0.128,0.197,1
MRPL41,0.00205312179973365,-0.0581261852148344,0.354,0.459,1
DGLUCY,0.00206017824653551,0.0475889944850133,0.09,0.046,1
RIPOR2,0.00206847861576939,0.0660603858281716,0.164,0.104,1
ZBTB11,0.00207247027908561,0.0637816187682399,0.151,0.093,1
CIAO3,0.00208208451516747,-0.0446535477106528,0.032,0.075,1
GREB1L,0.00208814497560226,0.0249715847720435,0.034,0.009,1
CFAP69,0.00209778189744129,-0.0365371663122302,0.023,0.062,1
XRN1,0.00209835617316443,0.0973783634741988,0.295,0.224,1
MZF1,0.00210902998609313,0.0402172777108576,0.081,0.039,1
SLC25A46,0.00211035341410383,0.0562250094565419,0.146,0.089,1
ELOF1,0.00211705564143151,0.0663595360500845,0.203,0.136,1
COX7A2L,0.00211791084876046,-0.0727162523758003,0.498,0.604,1
CMPK2,0.00211820751261283,0.0314721493751368,0.036,0.01,1
DUSP7,0.00213303757271606,0.0501923143624309,0.106,0.058,1
ATP6V0A2,0.00213303757271606,0.0501923143624309,0.106,0.058,1
DCAF10,0.0021396554927354,0.049387739737838,0.151,0.092,1
GJB6,0.00214020942587878,-0.0207530145862912,0,0.021,1
SLC4A11,0.00214042368883255,-0.0233171185552289,0,0.021,1
SLC2A5,0.00215333163763375,0.0476951539340159,0.079,0.038,1
PUDP,0.00215906305529491,-0.0295965203676307,0.009,0.039,1
ENSA,0.00216205453473962,0.0920741671868426,0.318,0.242,1
PMAIP1,0.00216491295436092,0.0811100001920212,0.128,0.076,1
COL1A2,0.00216691366885587,-0.0454779224710316,0.964,0.976,1
TIGD1,0.00217883241657665,0.0249715847720435,0.036,0.01,1
LHFPL3,0.00217883241657665,0.0249715847720435,0.036,0.01,1
SPRYD3,0.00218922332633279,0.0501923143624309,0.106,0.058,1
RASSF9,0.00219575279678911,0.0361908529314024,0.043,0.014,1
MUC16,0.00220265489932595,-0.0679010579572752,0.009,0.039,1
UXT,0.00220475753741808,-0.0683645972039928,0.403,0.506,1
GABARAPL2,0.00220506412078693,-0.0620177693474144,0.527,0.629,1
GATAD2A,0.00222631548816207,0.0654951040866822,0.164,0.105,1
SLITRK6,0.00222635849084086,0.0241353305806241,0.036,0.01,1
PRUNE1,0.00222916466356811,-0.0374342505825118,0.036,0.081,1
DSEL,0.00223580133654752,-0.0881137171524063,0.239,0.32,1
FAM76B,0.0022423151676191,0.044137697318489,0.137,0.081,1
C3orf38,0.00224289445585651,0.0578468832484255,0.162,0.102,1
SMIM3,0.00225081529182498,-0.0788235810806708,0.135,0.202,1
FMO3,0.00225153721171762,-0.0441334393115739,0.009,0.039,1
ANKRD44,0.00226671534562034,0.0529412795368893,0.086,0.043,1
RTTN,0.00227320642962316,0.0275886493487391,0.043,0.014,1
TMEM106A,0.00227559620969529,0.0267193113465491,0.041,0.013,1
ZNF816,0.00227559620969529,0.0267193113465491,0.041,0.013,1
SEC13,0.00228866850144061,0.0662999075357111,0.243,0.172,1
TTN,0.00230136283322056,0.0306078450862416,0.038,0.012,1
HLA-DQA2,0.00231388907156287,0.0407860500019976,0.043,0.014,1
PRPF19,0.00231844410670858,0.047278286029349,0.113,0.063,1
ABHD14B,0.00231855561845591,-0.0590748578523551,0.092,0.153,1
RNF40,0.00232004442325305,0.044908395228438,0.106,0.058,1
NDUFC1,0.0023366381530451,-0.0776057395539911,0.358,0.447,1
PLCD3,0.00235433586079941,-0.0390002217446279,0.025,0.064,1
BIN1,0.0023547941577824,-0.0566096962170757,0.088,0.148,1
SASH1,0.00235767985859351,-0.065417898254877,0.126,0.194,1
NR3C1,0.00238944897372603,0.0864074426594546,0.268,0.197,1
ABHD3,0.00240624484867689,0.0356839981181021,0.065,0.029,1
OSER1,0.00240707264412412,-0.0554752661464639,0.09,0.151,1
TTC7A,0.00240936854615447,0.043266241958165,0.063,0.028,1
